Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AMZN,BTC-USD,GC=F,GOOGL,MSFT,AMZN,BTC-USD,GC=F,GOOGL,MSFT,AMZN,BTC-USD,GC=F,GOOGL,MSFT,AMZN,BTC-USD,GC=F,GOOGL,MSFT,AMZN,BTC-USD,GC=F,GOOGL,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,91.41699981689453,8909.8193359375,1576.800048828125,70.99968719482422,153.73095703125,92.05000305175781,8977.7265625,1584.5,71.24019965615449,154.77301392246096,90.76699829101562,8597.30859375,1576.800048828125,70.3931962623692,151.76053138101526,91.0,8597.30859375,1584.300048828125,70.99026646132236,152.66048172072817,70570000.0,28647338393.0,22.0,34132000.0,32078100.0
2020-01-28,92.6624984741211,9358.58984375,1569.199951171875,71.93048858642578,156.7434539794922,92.90550231933594,9358.58984375,1576.4000244140625,72.14372252373562,157.02763819872118,91.5009994506836,8908.447265625,1569.199951171875,70.93173956635746,154.47936148498258,92.0250015258789,8912.5244140625,1576.4000244140625,71.49607551541948,155.1519500770846,56160000.0,34398744403.0,3.0,29724000.0,24899900.0
2020-01-29,92.9000015258789,9316.6298828125,1569.800048828125,72.23795318603516,159.1875,93.73750305175781,9406.431640625,1569.800048828125,72.60690544755049,159.86010294143955,92.7509994506836,9269.4677734375,1569.800048828125,71.67709035915647,156.96130872089228,93.19999694824219,9357.470703125,1569.800048828125,72.32522928653594,158.99803906528018,41760000.0,30682598115.0,251274.0,21566000.0,34754500.0
2020-01-30,93.53399658203125,9508.9931640625,1583.5,72.11646270751953,163.67779541015625,93.64350128173828,9553.1259765625,1585.0,72.1660483074748,164.88089473268496,92.53050231933594,9230.8974609375,1571.4000244140625,71.16185099783613,161.7926251689453,92.9000015258789,9316.0166015625,1576.800048828125,71.3155792213507,164.88089473268496,126548000.0,32378792851.0,62336.0,27110000.0,51597500.0
2020-01-31,100.43599700927734,9350.529296875,1582.9000244140625,71.0517578125,161.2621307373047,102.78600311279297,9521.7060546875,1589.0,72.88113570169328,163.31781150569444,100.1135025024414,9230.7763671875,1570.0,70.76809913606537,160.6463790875127,102.57350158691406,9508.3134765625,1573.4000244140625,72.79137767304688,163.1378330139446,311346000.0,29432489719.0,1095.0,43822000.0,36142700.0
2020-02-01,,9392.875,,,,,9439.3232421875,,,,,9313.2392578125,,,,,9346.357421875,,,,,25922656496.0,,,
2020-02-02,,9344.365234375,,,,,9468.7978515625,,,,,9217.82421875,,,,,9389.8203125,,,,,30835736946.0,,,
2020-02-03,100.20999908447266,9293.521484375,1577.199951171875,73.52233123779297,165.19354248046875,102.42500305175781,9540.3720703125,1593.300048828125,73.70581988228172,165.3072161697308,100.01249694824219,9248.6337890625,1568.199951171875,72.23348411673724,161.4232012972318,100.52999877929688,9344.68359375,1592.9000244140625,72.4834173068673,161.45161971954732,117834000.0,30934096509.0,1062.0,71636000.0,30107000.0
2020-02-04,102.4834976196289,9180.962890625,1550.4000244140625,71.6780776977539,170.6311492919922,102.98999786376953,9331.265625,1577.699951171875,72.76558597572388,171.12375938000062,100.76850128173828,9112.8115234375,1547.800048828125,70.51866160482743,167.02186503790605,101.49400329589844,9292.841796875,1577.699951171875,72.12835848746417,167.80814179887963,105786000.0,29893183716.0,978.0,95880000.0,36433300.0
2020-02-05,101.99349975585938,9613.423828125,1557.800048828125,71.70980834960938,170.42271423339844,103.5510025024414,9701.2998046875,1560.699951171875,72.62871192281361,174.4961895872338,101.5999984741211,9163.7041015625,1547.699951171875,70.89802115663437,169.01121791022703,103.5510025024414,9183.416015625,1553.199951171875,72.5806094341786,174.33514706166798,87524000.0,35222060874.0,1305.0,36376000.0,39186300.0
2020-02-06,102.5114974975586,9729.8017578125,1565.0999755859375,73.19356536865234,173.95619201660156,102.81500244140625,9824.619140625,1565.5999755859375,73.47077712052415,174.13618493879304,101.23999786376953,9539.818359375,1551.5999755859375,71.92951458765228,170.5742562594861,102.0510025024414,9617.8212890625,1553.5999755859375,72.00389677738615,171.4363200158027,63660000.0,37628823716.0,110.0,37822000.0,27751400.0
2020-02-07,103.96399688720703,9795.943359375,1568.5999755859375,73.34925842285156,174.2025604248047,104.92649841308594,9834.716796875,1571.9000244140625,73.65374104853788,175.85090135181798,101.90499877929688,9726.0029296875,1560.5,72.66987603102721,172.8668366281705,102.09950256347656,9726.0029296875,1564.9000244140625,72.7680635245262,173.21735462856637,101906000.0,34522718159.0,431.0,28360000.0,33529100.0
2020-02-08,,9865.119140625,,,,,9876.7490234375,,,,,9678.91015625,,,,,9793.0703125,,,,,35172043762.0,,,
2020-02-09,,10116.673828125,,,,,10129.435546875,,,,,9850.392578125,,,,,9863.89453125,,,,,35807884663.0,,,
2020-02-10,106.69550323486328,9856.611328125,1574.699951171875,74.81465911865234,178.7590789794922,106.77999877929688,10165.765625,1574.699951171875,74.82557052333453,178.891703051331,104.24800109863281,9784.5634765625,1568.5999755859375,73.15537648833067,173.59619370834915,104.25050354003906,10115.5595703125,1569.300048828125,73.25604592514885,173.90881068945626,101124000.0,39386548075.0,128.0,38302000.0,35844300.0
2020-02-11,107.54000091552734,10208.236328125,1565.5999755859375,74.88408660888672,174.72349548339844,109.29750061035156,10210.052734375,1571.0999755859375,75.86696810584262,180.65370643255912,106.80000305175781,9729.3349609375,1561.9000244140625,74.65547678552417,173.83301342879315,107.54499816894531,9855.8916015625,1570.9000244140625,75.04327053759313,180.60633759785776,114920000.0,37648059389.0,440.0,34852000.0,53159900.0
2020-02-12,108.0,10326.0546875,1567.4000244140625,75.30908203125,174.97933959960938,109.01249694824219,10393.611328125,1568.699951171875,75.39189369571822,176.05928293291046,107.7645034790039,10202.3876953125,1561.0,74.81516311800998,172.2700060504583,108.16000366210938,10202.3876953125,1565.199951171875,75.17171334002595,175.8035026959606,66686000.0,43444303830.0,36.0,31042000.0,47062900.0
2020-02-13,107.49349975585938,10214.3798828125,1575.0999755859375,75.0492172241211,174.03204345703125,108.51399993896484,10457.626953125,1575.0999755859375,75.67206769006663,176.4192778019826,107.0999984741211,10116.1611328125,1570.199951171875,74.58356058636251,173.23628422043473,107.24949645996094,10323.9609375,1570.199951171875,74.88110442539049,173.4352276433204,60636000.0,49356071373.0,74.0,22914000.0,35295800.0
2020-02-14,106.74349975585938,10312.1162109375,1582.699951171875,75.31403350830078,175.5855712890625,107.9520034790039,10321.99609375,1582.699951171875,75.379494369369,175.64240811266504,106.29450225830078,10125.5341796875,1574.800048828125,74.66043128930994,173.02779858742983,107.78399658203125,10211.55078125,1575.800048828125,75.10575582931537,173.59619573333484,52124000.0,43338264162.0,68.0,23198000.0,23149500.0
2020-02-15,,9889.4248046875,,,,,10341.5556640625,,,,,9874.427734375,,,,,10313.8564453125,,,,,43865054831.0,,,
2020-02-16,,9934.43359375,,,,,10053.96875,,,,,9722.38671875,,,,,9889.1796875,,,,,43374780305.0,,,
2020-02-17,,9690.142578125,,,,,9938.8154296875,,,,,9507.6376953125,,,,,9936.560546875,,,,,45998298413.0,,,
2020-02-18,107.78350067138672,10141.99609375,1600.0,75.3492431640625,177.36656188964844,108.30349731445312,10161.935546875,1604.300048828125,75.90068528400265,177.81180305026547,106.20549774169922,9632.3828125,1579.800048828125,74.93119712969819,175.727703793834,106.2509994506836,9691.23046875,1579.800048828125,75.09633617170891,175.83190947940273,58912000.0,47271023953.0,310.0,25642000.0,27792200.0
2020-02-19,108.51100158691406,9633.38671875,1607.5,75.61851501464844,177.89849853515625,109.25499725341797,10191.67578125,1610.5,75.90961191518042,178.75340863724387,108.05599975585938,9611.2236328125,1599.699951171875,75.42561318763357,177.12907654439266,108.38999938964844,10143.798828125,1600.5999755859375,75.73406088600595,178.63942448881184,51224000.0,46992019710.0,542.0,22746000.0,29997500.0
2020-02-20,107.65499877929688,9608.4755859375,1616.5999755859375,75.22775268554688,175.1818084716797,108.8395004272461,9643.216796875,1621.0,75.7276191418421,177.87004642669885,106.37249755859375,9507.900390625,1603.0,74.59646508766922,172.0281254659961,108.65350341796875,9629.3251953125,1606.5,75.32792271504182,177.58507149081467,62626000.0,44925260237.0,117.0,25962000.0,36862400.0
2020-02-21,104.79850006103516,9686.44140625,1644.5999755859375,73.56498718261719,169.6438446044922,107.22750091552734,9723.0146484375,1645.0,74.92822421575049,174.30789026966164,104.4000015258789,9589.7431640625,1619.300048828125,73.31852714783577,168.37097302614455,107.10749816894531,9611.7822265625,1619.300048828125,74.61233071932669,173.99441929987273,92926000.0,40930547513.0,186.0,42520000.0,48572600.0
2020-02-22,,9663.181640625,,,,,9698.2314453125,,,,,9600.728515625,,,,,9687.70703125,,,,,35838025154.0,,,
2020-02-23,,9924.515625,,,,,9937.404296875,,,,,9657.791015625,,,,,9663.318359375,,,,,41185185761.0,,,
2020-02-24,100.4645004272461,9650.1748046875,1672.4000244140625,70.41105651855469,162.3295440673828,101.96499633789062,9951.74609375,1686.5999755859375,71.23028967425653,165.80620582569023,99.39849853515625,9537.04296875,1650.0,69.76291752799771,155.05325577394382,100.15899658203125,9921.5830078125,1657.0,70.56924919541633,159.36584000819616,130940000.0,45080496648.0,435.0,49560000.0,68311100.0
2020-02-25,98.63700103759766,9341.705078125,1646.9000244140625,68.747802734375,159.65081787109375,101.7300033569336,9652.7373046875,1653.699951171875,71.25358934741597,166.0816754656081,97.9209976196289,9305.021484375,1632.300048828125,68.45522273304678,159.25184432237913,101.32099914550781,9651.3125,1645.0999755859375,70.96349127440813,165.4737357884397,124382000.0,42515259129.0,409.0,51580000.0,68073300.0
2020-02-26,98.97949981689453,8820.5224609375,1640.0,68.95359802246094,161.64561462402344,100.7334976196289,9354.7783203125,1648.0999755859375,70.10409286099708,164.58082272532707,98.02249908447266,8704.4267578125,1636.4000244140625,68.26330414608108,159.7838056869428,98.51399993896484,9338.2900390625,1644.0,69.17725154343258,161.20866567721743,104492000.0,50420050762.0,1990.0,49776000.0,56206100.0
2020-02-27,94.21499633789062,8784.494140625,1640.0,65.20855712890625,150.25621032714844,98.75,8932.892578125,1658.0,67.90874408927081,158.66288904796488,94.13800048828125,8577.19921875,1638.5,65.1733485505735,150.06623191703775,96.71900177001953,8825.09375,1641.0999755859375,67.39994872991234,155.1387438829772,162880000.0,45470195695.0,707.0,62290000.0,93174900.0
2020-02-28,94.1875,8672.455078125,1564.0999755859375,66.41358947753906,153.8943634033203,94.48799896240234,8890.4560546875,1642.5,66.5722739739755,155.50921622258826,90.55650329589844,8492.9326171875,1564.0999755859375,62.89070436777219,144.38580353335962,90.73149871826172,8788.728515625,1640.300048828125,63.193204492422396,144.7752687189207,189620000.0,44605450443.0,289.0,80198000.0,97012700.0
2020-02-29,,8599.5087890625,,,,,8775.6318359375,,,,,8599.5087890625,,,,,8671.212890625,,,,,35792392544.0,,,
2020-03-01,,8562.4541015625,,,,,8726.796875,,,,,8471.212890625,,,,,8599.7587890625,,,,,35349164300.0,,,
2020-03-02,97.69750213623047,8869.669921875,1592.300048828125,68.747802734375,164.13433837890625,97.72550201416016,8921.30859375,1608.300048828125,68.80482655090657,164.25783086258915,93.5,8532.630859375,1574.300048828125,65.71685370908082,154.17932227965255,95.32450103759766,8563.2646484375,1583.9000244140625,67.01562107182778,157.02904179044228,135234000.0,42857674409.0,537.0,55430000.0,71030800.0
2020-03-03,95.44950103759766,8787.7861328125,1642.0999755859375,66.33771514892578,156.26913452148438,99.81649780273438,8901.5986328125,1645.300048828125,69.83233041381229,166.23366029061174,94.40450286865234,8704.990234375,1594.0,65.91718724409012,154.13184460346224,98.76850128173828,8865.3876953125,1594.5,69.31114065170213,165.09377523321822,150690000.0,42386715821.0,610.0,56602000.0,71677000.0
2020-03-04,98.79149627685547,8755.24609375,1641.0999755859375,68.51373291015625,162.0065460205078,98.9000015258789,8843.3662109375,1645.9000244140625,68.57224739337018,162.1490261885452,96.0999984741211,8712.431640625,1631.300048828125,66.30200954107818,157.32349974057868,97.32849884033203,8788.5419921875,1645.4000244140625,67.3910084911232,160.04974107587717,95458000.0,34746706368.0,83.0,47598000.0,49814400.0
2020-03-05,96.20149993896484,9078.7626953125,1666.4000244140625,65.19911193847656,157.94093322753906,98.03600311279297,9142.0546875,1672.9000244140625,67.12668440177893,162.31049375069702,95.5,8757.25390625,1637.199951171875,64.54849125176536,157.38998580397163,96.6500015258789,8760.28515625,1637.300048828125,66.72598928944154,157.73195267051622,94964000.0,39698054597.0,154.0,54380000.0,47817300.0
2020-03-06,95.05449676513672,9122.5458984375,1670.800048828125,64.25592803955078,153.4763946533203,95.54350280761719,9167.6953125,1686.199951171875,64.6035493381855,154.93924423326555,93.4749984741211,9032.0791015625,1647.199951171875,62.34521781036266,148.18540868091614,93.75,9078.30859375,1670.800048828125,62.9769971984103,154.4642910003139,105472000.0,40826885651.0,175.0,64640000.0,72821100.0
2020-03-07,,8909.9541015625,,,,,9163.220703125,,,,,8890.744140625,,,,,9121.6005859375,,,,,36216930370.0,,,
2020-03-08,,8108.1162109375,,,,,8914.34375,,,,,8105.2529296875,,,,,8908.2060546875,,,,,39973102121.0,,,
2020-03-09,90.03050231933594,7923.64453125,1674.5,60.291194915771484,143.07493591308594,93.13849639892578,8177.79345703125,1701.5999755859375,62.12305473019572,149.84777500974567,88.06449890136719,7690.09814453125,1657.699951171875,59.410969211683664,142.48599842448084,88.69300079345703,8111.146484375,1696.0999755859375,59.75413363170908,143.43590508064403,156264000.0,46936995808.0,161.0,69252000.0,70419300.0
2020-03-10,94.59100341796875,7909.7294921875,1659.0999755859375,63.23585510253906,152.85899353027344,94.7135009765625,8136.9453125,1674.5999755859375,63.26957678968302,152.96348385327482,90.90850067138672,7814.76318359375,1643.0,60.22771640855486,144.93677465901976,93.54399871826172,7922.14697265625,1671.5999755859375,62.20537437076088,150.23725610009342,142666000.0,42213940994.0,48.0,54872000.0,65354400.0
2020-03-11,91.04299926757812,7911.43017578125,1641.4000244140625,60.04869842529297,145.9341278076172,93.56600189208984,7950.814453125,1666.5,62.33133476819371,149.80023939633622,90.07499694824219,7642.8125,1635.0,59.06879829263046,143.57834945221603,92.89250183105469,7910.08984375,1656.5999755859375,61.901885489595976,149.25880027453712,112496000.0,38682762605.0,47.0,54732000.0,56371600.0
2020-03-12,83.83049774169922,4970.7880859375,1589.300048828125,55.121917724609375,132.093994140625,88.25,7929.1162109375,1647.5,58.95027701384307,145.78215013607596,83.75,4860.35400390625,1566.4000244140625,54.96918076424431,131.6380430840003,86.0989990234375,7913.6162109375,1637.0,55.67088167650658,138.0214158544372,226924000.0,53980357243.0,256.0,94326000.0,93226400.0
2020-03-13,89.25,5563.70703125,1515.699951171875,60.2158203125,150.87368774414062,89.31549835205078,5838.11474609375,1589.800048828125,60.2222672728443,153.799402213402,84.03099822998047,4106.98095703125,1513.800048828125,55.15861501655473,133.68037012437767,87.75,5017.8310546875,1574.9000244140625,58.26791891565671,140.11124274828052,176194000.0,74156772075.0,89.0,79400000.0,92727400.0
2020-03-14,,5200.3662109375,,,,,5625.2265625,,,,,5125.0693359375,,,,,5573.07763671875,,,,,36154506008.0,,,
2020-03-15,,5392.31494140625,,,,,5836.64501953125,,,,,5169.283203125,,,,,5201.06689453125,,,,,33997889639.0,,,
2020-03-16,84.4574966430664,5014.47998046875,1485.9000244140625,53.21022033691406,128.6363525390625,87.97250366210938,5385.2294921875,1569.0999755859375,56.804014722190885,141.8685592719839,81.30149841308594,4575.35791015625,1452.0999755859375,52.91664529324998,128.23739349861998,82.07550048828125,5385.2294921875,1569.0999755859375,54.03391030090798,132.98692659116145,178346000.0,45368026430.0,193.0,96520000.0,87905900.0
2020-03-17,90.39199829101562,5225.62939453125,1524.9000244140625,55.44475173950195,139.2278289794922,92.88899993896484,5371.3486328125,1537.699951171875,55.838496815004454,140.1112352341527,84.46199798583984,4981.9091796875,1469.300048828125,52.02501762640033,128.23740173973297,88.77349853515625,5002.578125,1469.300048828125,54.084991706538645,132.98693513750086,218342000.0,38622642935.0,122.0,83194000.0,81059800.0
2020-03-18,91.5,5238.4384765625,1477.300048828125,54.11226272583008,133.36688232421875,92.08300018310547,5331.833984375,1542.0,54.79660524805218,138.68636514109926,87.25,5069.3359375,1477.300048828125,51.424970078900834,128.25639461563904,87.5,5227.11376953125,1537.5,52.56257095894629,131.08711225665544,192904000.0,37878801016.0,333.0,93044000.0,81593200.0
2020-03-19,94.04650115966797,6191.19287109375,1478.5999755859375,55.12786865234375,135.56117248535156,97.25,6329.73583984375,1491.5999755859375,57.15808978102262,142.6284651649305,91.63249969482422,5236.96875,1471.0,52.34487034827302,132.0370127460227,93.0,5245.41650390625,1481.5,53.96497931020589,135.61816456023482,207998000.0,51000731797.0,262.0,74064000.0,85922700.0
2020-03-20,92.30449676513672,6198.7783203125,1484.0,52.972679138183594,130.46966552734375,97.8499984741211,6844.26171875,1484.0,56.45737823212612,139.7312540410922,91.0364990234375,5865.78173828125,1483.5,52.66968337475193,129.05429960314783,96.31549835205078,6191.65380859375,1483.5,56.08148339433845,138.6863510776693,196358000.0,54442976103.0,14.0,82878000.0,84866200.0
2020-03-21,,6185.06640625,,,,,6378.13525390625,,,,,5932.8232421875,,,,,6206.521484375,,,,,42494390880.0,,,
2020-03-22,,5830.2548828125,,,,,6359.697265625,,,,,5823.7138671875,,,,,6185.55810546875,,,,,40099664740.0,,,
2020-03-23,95.1415023803711,6416.31494140625,1567.0,52.27445602416992,129.16830444335938,95.97000122070312,6443.9345703125,1567.0,52.90821796189328,133.52838705805826,90.5999984741211,5785.00439453125,1490.199951171875,50.03000577141187,125.88163549437337,91.38749694824219,5831.37451171875,1505.300048828125,52.38553745507887,130.14670715023314,156170000.0,46491916000.0,51.0,83672000.0,78975200.0
2020-03-24,97.00499725341797,6734.8037109375,1660.199951171875,56.037353515625,140.90914916992188,97.75,6789.02294921875,1685.5,56.20199314271335,142.10604082694735,95.01699829101562,6411.06640625,1592.699951171875,53.87621437902263,134.19331668258258,97.57499694824219,6436.642578125,1592.699951171875,54.7465237525493,136.5490811192796,142942000.0,48221910672.0,442.0,72468000.0,82516700.0
2020-03-25,94.29199981689453,6681.06298828125,1632.300048828125,54.629493713378906,139.56028747558594,97.51300048828125,6892.51123046875,1676.5,56.83873167265164,146.59909944242216,94.28900146484375,6536.92626953125,1631.0999755859375,53.706621136908296,137.20452297118143,96.03450012207031,6738.716796875,1676.5,55.76808219769024,141.4506069839255,129582000.0,44590107888.0,476.0,90324000.0,75638200.0
2020-03-26,97.77449798583984,6716.4404296875,1650.0999755859375,57.66936111450195,148.28988647460938,97.82450103759766,6735.4638671875,1660.5,58.093854072789966,148.81233788571038,94.4645004272461,6590.962890625,1650.0999755859375,54.153917901971255,140.9376058301492,95.0999984741211,6675.1708984375,1660.5,55.279116700352446,140.96610186217097,124426000.0,35319797642.0,3.0,76562000.0,64568100.0
2020-03-27,95.00499725341797,6469.79833984375,1623.9000244140625,55.057952880859375,142.2010040283203,96.989501953125,6793.83642578125,1623.9000244140625,57.08073600268679,147.13102121684818,94.99600219726562,6466.70166015625,1623.9000244140625,54.74751885679274,141.7260507653704,96.54299926757812,6719.38916015625,1623.9000244140625,55.91139957838692,144.14831530529963,107758000.0,34585598367.0,100638.0,62794000.0,57042300.0
2020-03-28,,6242.19384765625,,,,,6467.5009765625,,,,,6117.837890625,,,,,6467.25390625,,,,,34885225901.0,,,
2020-03-29,,5922.04296875,,,,,6250.46728515625,,,,,5920.0859375,,,,,6245.62451171875,,,,,28373690931.0,,,
2020-03-30,98.19750213623047,6429.841796875,1622.0,56.845672607421875,152.20350646972656,98.68150329589844,6517.19580078125,1652.800048828125,57.07825124528936,152.55498171253677,95.61699676513672,5903.234375,1607.199951171875,54.47427322697181,142.49546138832392,96.1415023803711,5925.53857421875,1641.199951171875,56.16777698755777,144.8037415996008,122522000.0,37101651525.0,16389.0,58736000.0,63420300.0
2020-03-31,97.48600006103516,6438.64453125,1583.4000244140625,57.62125778198242,149.8097686767578,99.6510009765625,6504.51513671875,1621.0,58.18906316864204,156.52560046154846,97.20050048828125,6374.162109375,1576.0,56.370097362055304,148.71736744542542,98.21749877929688,6430.6064453125,1618.699951171875,56.96567688694709,151.41509857414286,102472000.0,32786468812.0,2874.0,65228000.0,77927200.0
2020-04-01,95.38500213623047,6606.7763671875,1578.199951171875,54.653289794921875,144.4903106689453,97.24800109863281,6612.57373046875,1600.0,56.008093464132045,149.8477839495516,94.6500015258789,6202.37353515625,1570.0,54.22631868304361,143.26493738693705,96.64849853515625,6437.3193359375,1570.0,55.73931501110959,145.33572706359047,82438000.0,40346426266.0,2158.0,51970000.0,57969900.0
2020-04-02,95.94149780273438,6793.62451171875,1625.699951171875,55.393672943115234,147.48251342773438,96.37650299072266,7088.24755859375,1631.199951171875,55.6783190924219,147.69149406752848,94.5,6595.91845703125,1586.0,54.208468955289,142.82797625652344,95.08200073242188,6606.7763671875,1590.9000244140625,54.549151445625526,144.25283634906882,86720000.0,47660646124.0,1294.0,56410000.0,49630700.0
2020-04-03,95.32949829101562,6733.38720703125,1633.699951171875,54.1871452331543,146.1241455078125,96.31649780273438,7003.220703125,1636.0,55.480952582798494,149.4963171018683,94.4574966430664,6673.3359375,1619.800048828125,53.31337022040269,144.5662991410881,95.55750274658203,6797.396484375,1624.5,55.278626230732584,147.33053104311554,72198000.0,38976504903.0,643.0,51374000.0,41243300.0
2020-04-04,,6867.52734375,,,,,6878.95361328125,,,,,6696.48486328125,,,,,6738.3828125,,,,,33185988584.0,,,
2020-04-05,,6791.12939453125,,,,,6883.4140625,,,,,6715.92919921875,,,,,6862.53759765625,,,,,29510409856.0,,,
2020-04-06,99.87950134277344,7271.78125,1677.0,58.67455291748047,156.9910888671875,99.9260025024414,7271.78125,1696.699951171875,59.04945270981069,158.1594700832369,96.5009994506836,6782.8896484375,1625.9000244140625,55.7889027932641,149.68630381570637,96.80000305175781,6788.0498046875,1629.0999755859375,56.18562539316482,152.28905346630089,115464000.0,46896904615.0,1063.0,63320000.0,67111700.0
2020-04-07,100.58000183105469,7176.41455078125,1664.800048828125,58.643310546875,155.3002166748047,101.78600311279297,7427.939453125,1724.4000244140625,60.5386486628773,161.48410268308842,99.88099670410156,7136.71435546875,1658.0,58.37998779819019,155.08172774695498,100.85549926757812,7273.64404296875,1695.699951171875,60.35169060850497,161.09463754501482,102280000.0,44243482668.0,1144.0,61620000.0,62769000.0
2020-04-08,102.1500015258789,7334.0986328125,1665.4000244140625,59.85529708862305,156.8580780029297,102.19999694824219,7356.2236328125,1677.0,60.24705964616023,158.32092775680474,100.55750274658203,7153.3056640625,1662.5,58.71224421750471,155.30972564119622,101.05000305175781,7179.283203125,1669.699951171875,59.66189584651864,157.3710211779595,79546000.0,37563249549.0,747.0,40334000.0,48318200.0
2020-04-09,102.13800048828125,7302.08935546875,1736.199951171875,59.83397674560547,156.86758422851562,102.6500015258789,7341.4482421875,1736.199951171875,60.59865664780215,158.98587200804732,100.88300323486328,7179.09423828125,1662.699951171875,59.13227577921186,155.14825550424828,102.21499633789062,7337.96630859375,1662.699951171875,60.40971984039294,158.02647150570388,92930000.0,34815139178.0,825.0,54028000.0,51385100.0
2020-04-10,,6865.4931640625,,,,,7303.8154296875,,,,,6802.47509765625,,,,,7303.8154296875,,,,,43622840992.0,,,
2020-04-11,,6859.0830078125,,,,,6926.06982421875,,,,,6789.9208984375,,,,,6867.4404296875,,,,,31222085946.0,,,
2020-04-12,,6971.091796875,,,,,7119.947265625,,,,,6811.078125,,,,,6858.06787109375,,,,,35759567632.0,,,
2020-04-13,108.44349670410156,6845.03759765625,1744.800048828125,60.02439880371094,157.2190399169922,109.0,6965.61669921875,1756.800048828125,60.228215813461446,157.2760464896753,101.9000015258789,6668.259765625,1710.699951171875,58.63190840184953,154.1698477747721,102.0,6965.61669921875,1722.0,59.582551251526766,156.11715925033957,134334000.0,38619308647.0,696.0,38702000.0,41905300.0
2020-04-14,114.16600036621094,6842.427734375,1756.699951171875,62.74293518066406,164.99879455566406,114.5999984741211,6958.55712890625,1775.0,63.2646206472992,165.04629279060418,109.31050109863281,6793.8212890625,1739.5,60.92346976589179,159.58432914429642,110.02349853515625,6843.28173828125,1756.800048828125,61.49028773908295,160.5342358653934,161744000.0,34110434052.0,675.0,63358000.0,52874300.0
2020-04-15,115.38400268554688,6642.10986328125,1727.199951171875,62.34967803955078,163.2699432373047,116.66850280761719,6928.66455078125,1744.9000244140625,63.23287746103691,164.8752876336318,112.25,6633.40283203125,1722.699951171875,61.19422699271191,160.76219051302303,112.88400268554688,6845.5615234375,1739.4000244140625,61.81459930556667,162.62399924309832,137332000.0,32288311031.0,642.0,42236000.0,40940800.0
2020-04-16,120.40950012207031,7116.80419921875,1720.4000244140625,62.35612487792969,168.1714324951172,123.05000305175781,7134.45068359375,1750.5999755859375,63.14609692046677,168.3994152624169,116.75,6555.50439453125,1715.0,61.40250825663297,164.23882034933587,117.30000305175781,6640.4541015625,1731.0,62.837645447215486,165.5686980836176,240764000.0,46783242377.0,162.0,57896000.0,50479600.0
2020-04-17,118.75,7096.1845703125,1689.199951171875,63.425785064697266,169.65335083007812,120.0,7167.18310546875,1725.0,63.971275807142504,170.9832144782494,115.8010025024414,7050.33203125,1684.9000244140625,62.78111177962652,167.06009497450415,118.61650085449219,7116.552734375,1715.699951171875,63.55967676795776,170.5082611046987,158600000.0,32513423567.0,223.0,51050000.0,52765600.0
2020-04-18,,7257.6650390625,,,,,7269.95654296875,,,,,7089.2470703125,,,,,7092.29150390625,,,,,32447188386.0,,,
2020-04-19,,7189.4248046875,,,,,7280.52197265625,,,,,7167.0546875,,,,,7260.92236328125,,,,,31311210215.0,,,
2020-04-20,119.68049621582031,6881.95849609375,1701.5999755859375,62.54060363769531,166.29063415527344,122.2490005493164,7240.29052734375,1701.5999755859375,63.31768179285646,169.795791556013,119.30249786376953,6835.5029296875,1680.0,62.307033746712925,166.22414823554044,119.49749755859375,7186.87353515625,1686.0,62.97402173117988,167.781994358711,115414000.0,37747113936.0,106.0,35292000.0,36669600.0
2020-04-21,116.40599822998047,6880.3232421875,1678.199951171875,60.11117935180664,159.41336059570312,121.41549682617188,6934.5517578125,1707.0999755859375,61.98766835322001,164.97030648601222,113.98300170898438,6834.4423828125,1659.9000244140625,59.75611229250409,157.7890136465808,120.83049774169922,6879.7841796875,1697.0,61.62615811769642,164.808824074953,149534000.0,32589741511.0,666.0,49648000.0,56203700.0
2020-04-22,118.17449951171875,7117.20751953125,1728.699951171875,62.40472412109375,164.82778930664062,119.69999694824219,7145.86572265625,1728.699951171875,63.46942212095462,165.2837403941168,117.55000305175781,6867.78173828125,1684.800048828125,61.352916257316856,162.2630445097546,118.44999694824219,6879.4404296875,1696.0,61.54681311207686,162.80448370842808,84244000.0,33249153866.0,453.0,46296000.0,34620200.0
2020-04-23,119.97250366210938,7429.724609375,1733.300048828125,63.03749084472656,162.83297729492188,121.21099853515625,7491.78515625,1745.0999755859375,63.879534159122194,166.29063651962912,119.10399627685547,7081.5947265625,1733.300048828125,62.50985410412235,162.34853017767068,119.9990005493164,7121.30615234375,1734.0,62.76821677257481,165.38822820580504,101332000.0,43500782316.0,482.0,34202000.0,32790800.0
2020-04-24,120.51100158691406,7550.90087890625,1723.5,63.30677032470703,165.8062286376953,121.02149963378906,7574.19580078125,1744.0,63.361815406709226,165.81572248734633,119.0999984741211,7434.181640625,1714.5,61.69013080899274,162.1585901407804,120.8499984741211,7434.181640625,1744.0,62.23562155598527,163.44095557616316,76498000.0,34636526286.0,221.0,37402000.0,34277600.0
2020-04-25,,7569.93603515625,,,,,7641.36376953125,,,,,7521.67236328125,,,,,7550.48291015625,,,,,32941541447.0,,,
